developer-agreement,developer-agreement-type,document-url,end-date,entry-date,organisation,planning-application,start-date,slug
03/02991/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=0301832FUL,,2004-05-04,local-authority-eng:NTY,03/01832/FUL,2004-05-04,/developer-agreement/local-authority-eng/NTY/03-02991-S106
06/00246/S106,section-106,,,2006-06-30,local-authority-eng:NTY,05/03958/OUT,2006-06-30,/developer-agreement/local-authority-eng/NTY/06-00246-S106
07/03648/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=JEIZL5BH4E000,,2007-11-15,local-authority-eng:NTY,07/00780/FUL,2007-11-15,/developer-agreement/local-authority-eng/NTY/07-03648-S106
08/00818/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=JP0SNYBH0F600,,2008-07-16,local-authority-eng:NTY,07/03042/FUL,2008-07-16,/developer-agreement/local-authority-eng/NTY/08-00818-S106
10/00793/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=KU2HY8BH09700,,2010-03-26,local-authority-eng:NTY,09/03195/FUL,2010-03-26,/developer-agreement/local-authority-eng/NTY/10-00793-S106
10/02253/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=L2RWI6BHDX000,,2010-08-20,local-authority-eng:NTY,10/01274/FUL,2010-08-20,/developer-agreement/local-authority-eng/NTY/10-02253-S106
11/01105/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=L1HWW2BHDX000,,2010-08-18,local-authority-eng:NTY,10/01033/FUL,2010-08-18,/developer-agreement/local-authority-eng/NTY/11-01105-S106
11/01755/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=L9V4LEBH09700,,2011-02-18,local-authority-eng:NTY,10/02655/FUL,2011-02-18,/developer-agreement/local-authority-eng/NTY/11-01755-S106
11/01867/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LNSUFEBH09700,,2011-12-19,local-authority-eng:NTY,11/01345/FUL,2011-12-19,/developer-agreement/local-authority-eng/NTY/11-01867-S106
11/01942/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=KNN258BH06V00,,2011-09-19,local-authority-eng:NTY,09/01841/FUL,2011-09-19,/developer-agreement/local-authority-eng/NTY/11-01942-S106
11/01967/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LNNK1SBH08700,,2011-12-01,local-authority-eng:NTY,11/01346/FUL,2011-12-01,/developer-agreement/local-authority-eng/NTY/11-01967-S106
12/00598/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LQUKHMBHDX000,,2012-06-28,local-authority-eng:NTY,11/01834/FUL,2012-06-28,/developer-agreement/local-authority-eng/NTY/12-00598-S106
12/01234/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=M4FB5NBH0GZ00,,2012-09-17,local-authority-eng:NTY,12/00896/FUL,2012-09-17,/developer-agreement/local-authority-eng/NTY/12-01234-S106
12/01957/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=M86NPQBHDX000,,2013-02-26,local-authority-eng:NTY,12/01265/FUL,2013-02-26,/developer-agreement/local-authority-eng/NTY/12-01957-S106
13/00572/S106,section-106,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=M05PNVBH0GZ00,,2013-03-28,local-authority-eng:NTY,12/00380/FUL,2013-03-28,/developer-agreement/local-authority-eng/NTY/13-00572-S106
04/04273/S106,section-106,,,2004-06-28,local-authority-eng:NTY,04/01170/FUL,2004-06-28,/developer-agreement/local-authority-eng/NTY/04-04273-S106
03/03737/S106,section-106,,,2004-03-02,local-authority-eng:NTY,03/03585/FUL,2004-03-02,/developer-agreement/local-authority-eng/NTY/03-03737-S106
19/00425/FUL/0001,community-infrastructure-levy,,,2020-12-11,local-authority-eng:NTY,19/00425/FUL,2019-12-13,/developer-agreement/local-authority-eng/NTY/19-00425-FUL-0001
18/01458/FUL/0001,community-infrastructure-levy,,,2020-12-11,local-authority-eng:NTY,18/01458/FUL,2019-11-19,/developer-agreement/local-authority-eng/NTY/18-01458-FUL-0001
19/01122/FULH/0001,community-infrastructure-levy,,,2020-12-11,local-authority-eng:NTY,19/01122/FULH,2019-12-20,/developer-agreement/local-authority-eng/NTY/19-01122-FULH-0001
19/00148/FUL/0001,community-infrastructure-levy,,,2020-12-11,local-authority-eng:NTY,19/00148/FUL,2020-01-06,/developer-agreement/local-authority-eng/NTY/19-00148-FUL-0001
