developer-agreement,developer-agreement-type,document-url,end-date,entry-date,organisation,planning-application,start-date,slug
LA2016/461B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/07283/CIL,2019-07-25,/developer-agreement/local-authority-eng/WIL/LA2016-461B
LA2016/461B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/07283/CIL,2019-07-25,/developer-agreement/local-authority-eng/WIL/LA2016-461B
LA2019/331A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/08702/CIL,2019-12-24,/developer-agreement/local-authority-eng/WIL/LA2019-331A
LA2019/331B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/08702/CIL,2019-12-24,/developer-agreement/local-authority-eng/WIL/LA2019-331B
LA2017/111A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/08971/CIL,2019-07-04,/developer-agreement/local-authority-eng/WIL/LA2017-111A
LA2017/111B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/08971/CIL,2019-07-04,/developer-agreement/local-authority-eng/WIL/LA2017-111B
LA2020/024A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/09788/CIL,2020-03-09,/developer-agreement/local-authority-eng/WIL/LA2020-024A
LA2020/024B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/09788/CIL,2020-03-09,/developer-agreement/local-authority-eng/WIL/LA2020-024B
LA2019/326A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/10513/CIL,2020-01-20,/developer-agreement/local-authority-eng/WIL/LA2019-326A
LA2019/326A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/10513/CIL,2020-01-20,/developer-agreement/local-authority-eng/WIL/LA2019-326A
LA2019/326A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/10513/CIL,2020-01-20,/developer-agreement/local-authority-eng/WIL/LA2019-326A
LA2019/326B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/10513/CIL,2020-01-20,/developer-agreement/local-authority-eng/WIL/LA2019-326B
LA2019/326B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/10513/CIL,2020-01-20,/developer-agreement/local-authority-eng/WIL/LA2019-326B
LA2019/326B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/10513/CIL,2020-01-20,/developer-agreement/local-authority-eng/WIL/LA2019-326B
LA2018/204A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11064/CIL,2020-01-17,/developer-agreement/local-authority-eng/WIL/LA2018-204A
LA2018/204A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11064/CIL,2020-01-17,/developer-agreement/local-authority-eng/WIL/LA2018-204A
LA2018/204B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11064/CIL,2020-01-17,/developer-agreement/local-authority-eng/WIL/LA2018-204B
LA2018/204B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11064/CIL,2020-01-17,/developer-agreement/local-authority-eng/WIL/LA2018-204B
LA2017/236A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11728/CIL,2019-10-15,/developer-agreement/local-authority-eng/WIL/LA2017-236A
LA2017/236A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11728/CIL,2019-10-15,/developer-agreement/local-authority-eng/WIL/LA2017-236A
LA2017/236A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11728/CIL,2019-10-15,/developer-agreement/local-authority-eng/WIL/LA2017-236A
LA2017/236B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11728/CIL,2019-10-15,/developer-agreement/local-authority-eng/WIL/LA2017-236B
LA2017/236B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11728/CIL,2019-10-15,/developer-agreement/local-authority-eng/WIL/LA2017-236B
LA2017/236B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11728/CIL,2019-10-15,/developer-agreement/local-authority-eng/WIL/LA2017-236B
LA2017/081A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11928/CIL,2019-06-18,/developer-agreement/local-authority-eng/WIL/LA2017-081A
LA2017/081B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11928/CIL,2019-06-18,/developer-agreement/local-authority-eng/WIL/LA2017-081B
LA2019/135A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/12263/CIL,2019-05-17,/developer-agreement/local-authority-eng/WIL/LA2019-135A
LA2019/135B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/12263/CIL,2019-05-17,/developer-agreement/local-authority-eng/WIL/LA2019-135B
LA2019/068A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/12397/CIL,2019-04-02,/developer-agreement/local-authority-eng/WIL/LA2019-068A
LA2019/068B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/12397/CIL,2019-04-02,/developer-agreement/local-authority-eng/WIL/LA2019-068B
LA2017/379A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/00447/CIL,2020-03-20,/developer-agreement/local-authority-eng/WIL/LA2017-379A
LA2017/379B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/00447/CIL,2020-03-20,/developer-agreement/local-authority-eng/WIL/LA2017-379B
LA2017/234A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/01003/CIL,2019-05-14,/developer-agreement/local-authority-eng/WIL/LA2017-234A
LA2017/234B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/01003/CIL,2019-05-14,/developer-agreement/local-authority-eng/WIL/LA2017-234B
LA2017/203A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/01972/CIL,2019-05-31,/developer-agreement/local-authority-eng/WIL/LA2017-203A
LA2017/203B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/01972/CIL,2019-05-31,/developer-agreement/local-authority-eng/WIL/LA2017-203B
LA2017/252A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/03319/CIL,2019-07-30,/developer-agreement/local-authority-eng/WIL/LA2017-252A
LA2017/252B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/03319/CIL,2019-07-30,/developer-agreement/local-authority-eng/WIL/LA2017-252B
LA2017/271A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/04080/CIL,2019-04-29,/developer-agreement/local-authority-eng/WIL/LA2017-271A
LA2017/271B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/04080/CIL,2019-04-29,/developer-agreement/local-authority-eng/WIL/LA2017-271B
LA2019/271A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/05625/CIL,2019-10-16,/developer-agreement/local-authority-eng/WIL/LA2019-271A
LA2019/271B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/05625/CIL,2019-10-16,/developer-agreement/local-authority-eng/WIL/LA2019-271B
LA2017/329A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/06804/CIL,2019-05-09,/developer-agreement/local-authority-eng/WIL/LA2017-329A
LA2017/329B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/06804/CIL,2019-05-09,/developer-agreement/local-authority-eng/WIL/LA2017-329B
LA2017/333A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/07283/CIL,2019-07-31,/developer-agreement/local-authority-eng/WIL/LA2017-333A
LA2017/333B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/07283/CIL,2019-07-31,/developer-agreement/local-authority-eng/WIL/LA2017-333B
LA2019/233A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08775/CIL,2020-02-24,/developer-agreement/local-authority-eng/WIL/LA2019-233A
LA2019/233A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08775/CIL,2020-02-24,/developer-agreement/local-authority-eng/WIL/LA2019-233A
LA2019/233A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08775/CIL,2020-02-24,/developer-agreement/local-authority-eng/WIL/LA2019-233A
LA2019/233B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08775/CIL,2020-02-24,/developer-agreement/local-authority-eng/WIL/LA2019-233B
LA2019/233B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08775/CIL,2020-02-24,/developer-agreement/local-authority-eng/WIL/LA2019-233B
LA2019/233B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08775/CIL,2020-02-24,/developer-agreement/local-authority-eng/WIL/LA2019-233B
LA2018/080A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08942/CIL,2019-12-13,/developer-agreement/local-authority-eng/WIL/LA2018-080A
LA2018/080A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08942/CIL,2019-12-13,/developer-agreement/local-authority-eng/WIL/LA2018-080A
LA2018/080A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08942/CIL,2019-12-13,/developer-agreement/local-authority-eng/WIL/LA2018-080A
LA2018/080B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08942/CIL,2019-12-13,/developer-agreement/local-authority-eng/WIL/LA2018-080B
LA2018/080B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08942/CIL,2019-12-13,/developer-agreement/local-authority-eng/WIL/LA2018-080B
LA2018/080B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08942/CIL,2019-12-13,/developer-agreement/local-authority-eng/WIL/LA2018-080B
LA2019/113A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08959/CIL,2019-05-14,/developer-agreement/local-authority-eng/WIL/LA2019-113A
LA2019/113A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08959/CIL,2019-05-14,/developer-agreement/local-authority-eng/WIL/LA2019-113A
LA2019/113A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08959/CIL,2019-05-14,/developer-agreement/local-authority-eng/WIL/LA2019-113A
LA2019/113B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08959/CIL,2019-05-14,/developer-agreement/local-authority-eng/WIL/LA2019-113B
LA2019/113B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08959/CIL,2019-05-14,/developer-agreement/local-authority-eng/WIL/LA2019-113B
LA2019/113B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08959/CIL,2019-05-14,/developer-agreement/local-authority-eng/WIL/LA2019-113B
LA2019/132A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/09443/CIL,2019-11-19,/developer-agreement/local-authority-eng/WIL/LA2019-132A
LA2019/132A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/09443/CIL,2019-11-19,/developer-agreement/local-authority-eng/WIL/LA2019-132A
LA2019/132A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/09443/CIL,2019-11-19,/developer-agreement/local-authority-eng/WIL/LA2019-132A
LA2019/132B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/09443/CIL,2019-11-19,/developer-agreement/local-authority-eng/WIL/LA2019-132B
LA2019/132B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/09443/CIL,2019-11-19,/developer-agreement/local-authority-eng/WIL/LA2019-132B
LA2019/132B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/09443/CIL,2019-11-19,/developer-agreement/local-authority-eng/WIL/LA2019-132B
LA2019/315A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/09632/CIL,2020-02-25,/developer-agreement/local-authority-eng/WIL/LA2019-315A
LA2019/315B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/09632/CIL,2020-02-25,/developer-agreement/local-authority-eng/WIL/LA2019-315B
LA2019/215A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/09801/CIL,2019-07-30,/developer-agreement/local-authority-eng/WIL/LA2019-215A
LA2019/215B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/09801/CIL,2019-07-30,/developer-agreement/local-authority-eng/WIL/LA2019-215B
LA2018/120A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/12194/CIL,2019-05-15,/developer-agreement/local-authority-eng/WIL/LA2018-120A
LA2018/120A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/12194/CIL,2019-05-15,/developer-agreement/local-authority-eng/WIL/LA2018-120A
LA2018/120A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/12194/CIL,2019-05-15,/developer-agreement/local-authority-eng/WIL/LA2018-120A
LA2018/120B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/12194/CIL,2019-05-15,/developer-agreement/local-authority-eng/WIL/LA2018-120B
LA2018/120B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/12194/CIL,2019-05-15,/developer-agreement/local-authority-eng/WIL/LA2018-120B
LA2018/120B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/12194/CIL,2019-05-15,/developer-agreement/local-authority-eng/WIL/LA2018-120B
LA2019/061A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/12474/CIL,2019-04-30,/developer-agreement/local-authority-eng/WIL/LA2019-061A
LA2019/061B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/12474/CIL,2019-04-30,/developer-agreement/local-authority-eng/WIL/LA2019-061B
LA2020/004A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/12531/CIL,2020-03-09,/developer-agreement/local-authority-eng/WIL/LA2020-004A
LA2020/004B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/12531/CIL,2020-03-09,/developer-agreement/local-authority-eng/WIL/LA2020-004B
LA2019/242A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00380/CIL,2019-09-04,/developer-agreement/local-authority-eng/WIL/LA2019-242A
LA2019/242B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00380/CIL,2019-09-04,/developer-agreement/local-authority-eng/WIL/LA2019-242B
LA2018/063A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00800/CIL,2020-01-07,/developer-agreement/local-authority-eng/WIL/LA2018-063A
LA2018/063B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00800/CIL,2020-01-07,/developer-agreement/local-authority-eng/WIL/LA2018-063B
LA2018/082A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00940/CIL,2019-08-23,/developer-agreement/local-authority-eng/WIL/LA2018-082A
LA2018/082B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00940/CIL,2019-08-23,/developer-agreement/local-authority-eng/WIL/LA2018-082B
LA2019/285A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00985/CIL,2020-01-15,/developer-agreement/local-authority-eng/WIL/LA2019-285A
LA2019/285A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00985/CIL,2020-01-15,/developer-agreement/local-authority-eng/WIL/LA2019-285A
LA2019/285A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00985/CIL,2020-01-15,/developer-agreement/local-authority-eng/WIL/LA2019-285A
LA2019/285B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00985/CIL,2020-01-15,/developer-agreement/local-authority-eng/WIL/LA2019-285B
LA2019/285B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00985/CIL,2020-01-15,/developer-agreement/local-authority-eng/WIL/LA2019-285B
LA2019/285B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00985/CIL,2020-01-15,/developer-agreement/local-authority-eng/WIL/LA2019-285B
LA2018/085A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/02232/CIL,2019-06-05,/developer-agreement/local-authority-eng/WIL/LA2018-085A
LA2018/085B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/02232/CIL,2019-06-05,/developer-agreement/local-authority-eng/WIL/LA2018-085B
LA2018/081A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/02409/CIL,2019-12-17,/developer-agreement/local-authority-eng/WIL/LA2018-081A
LA2018/081B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/02409/CIL,2019-12-17,/developer-agreement/local-authority-eng/WIL/LA2018-081B
LA2019/112A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/03006/CIL,2019-05-01,/developer-agreement/local-authority-eng/WIL/LA2019-112A
LA2019/112B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/03006/CIL,2019-05-01,/developer-agreement/local-authority-eng/WIL/LA2019-112B
LA2019/154A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/03098/CIL,2019-05-31,/developer-agreement/local-authority-eng/WIL/LA2019-154A
LA2019/154A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/03098/CIL,2019-05-31,/developer-agreement/local-authority-eng/WIL/LA2019-154A
LA2019/154A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/03098/CIL,2019-05-31,/developer-agreement/local-authority-eng/WIL/LA2019-154A
LA2019/154B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/03098/CIL,2019-05-31,/developer-agreement/local-authority-eng/WIL/LA2019-154B
LA2019/154B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/03098/CIL,2019-05-31,/developer-agreement/local-authority-eng/WIL/LA2019-154B
LA2019/154B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/03098/CIL,2019-05-31,/developer-agreement/local-authority-eng/WIL/LA2019-154B
LA2019/249A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/03943/CIL,2019-10-21,/developer-agreement/local-authority-eng/WIL/LA2019-249A
LA2019/249B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/03943/CIL,2019-10-21,/developer-agreement/local-authority-eng/WIL/LA2019-249B
LA2019/284A1,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04224/CIL,2019-11-18,/developer-agreement/local-authority-eng/WIL/LA2019-284A1
LA2019/284A1,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04224/CIL,2019-11-18,/developer-agreement/local-authority-eng/WIL/LA2019-284A1
LA2019/284A1,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04224/CIL,2019-11-18,/developer-agreement/local-authority-eng/WIL/LA2019-284A1
LA2019/284B1,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04224/CIL,2019-11-18,/developer-agreement/local-authority-eng/WIL/LA2019-284B1
LA2019/284B1,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04224/CIL,2019-11-18,/developer-agreement/local-authority-eng/WIL/LA2019-284B1
LA2019/284B1,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04224/CIL,2019-11-18,/developer-agreement/local-authority-eng/WIL/LA2019-284B1
LA2019/284A2,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04224/CIL,2019-11-18,/developer-agreement/local-authority-eng/WIL/LA2019-284A2
LA2019/284A2,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04224/CIL,2019-11-18,/developer-agreement/local-authority-eng/WIL/LA2019-284A2
LA2019/284A2,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04224/CIL,2019-11-18,/developer-agreement/local-authority-eng/WIL/LA2019-284A2
