developer-agreement,developer-agreement-type,document-url,end-date,entry-date,organisation,planning-application,start-date,slug
01595/17-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_93225,,2020-11-19,local-authority-eng:BOL,01595/17,2017-11-29,/developer-agreement/local-authority-eng/BOL/01595-17-da
04748/18-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_96398,,2020-11-19,local-authority-eng:BOL,04748/18,2019-03-29,/developer-agreement/local-authority-eng/BOL/04748-18-da
55705/99-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_34705,,2020-11-19,local-authority-eng:BOL,55705/99,2001-01-05,/developer-agreement/local-authority-eng/BOL/55705-99-da
62817/02-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_41805,,2020-11-19,local-authority-eng:BOL,62817/02,2003-04-15,/developer-agreement/local-authority-eng/BOL/62817-02-da
96670/16-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_84817,,2020-11-19,local-authority-eng:BOL,96670/16,2015-06-08,/developer-agreement/local-authority-eng/BOL/96670-16-da
03484/18-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_95130,,2020-11-19,local-authority-eng:BOL,03484/18,2018-11-14,/developer-agreement/local-authority-eng/BOL/03484-18-da
02335/17-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_93976,,2020-11-19,local-authority-eng:BOL,02335/17,2018-03-15,/developer-agreement/local-authority-eng/BOL/02335-17-da
72253/05-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_51263,,2020-11-19,local-authority-eng:BOL,72253/05,2006-06-26,/developer-agreement/local-authority-eng/BOL/72253-05-da
94656/15-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_88108,,2020-11-19,local-authority-eng:BOL,94656/15,2016-10-25,/developer-agreement/local-authority-eng/BOL/94656-15-da
96907/16-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_90355,,2020-11-19,local-authority-eng:BOL,96907/16,2018-02-05,/developer-agreement/local-authority-eng/BOL/96907-16-da
02456/17-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_94097,,2020-11-19,local-authority-eng:BOL,02456/17,2018-06-14,/developer-agreement/local-authority-eng/BOL/02456-17-da
04046/18-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_95694&documentOrdering.orderBy=date&documentOrdering.orderDirection=descending,,2020-12-04,local-authority-eng:BOL,04046/18,2019-04-17,/developer-agreement/local-authority-eng/BOL/04046-18-da
03053/18-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_94699,,2020-12-04,local-authority-eng:BOL,03053/18,2019-04-18,/developer-agreement/local-authority-eng/BOL/03053-18-da
04527/18-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_96176,,2020-12-04,local-authority-eng:BOL,04527/18,2019-04-18,/developer-agreement/local-authority-eng/BOL/04527-18-da
05352/19-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_97005,,2020-12-04,local-authority-eng:BOL,05352/19,2019-06-06,/developer-agreement/local-authority-eng/BOL/05352-19-da
04875/18-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_96525,,2020-12-04,local-authority-eng:BOL,04875/18,2019-06-06,/developer-agreement/local-authority-eng/BOL/04875-18-da
06622/19-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_98282,,2020-12-04,local-authority-eng:BOL,06622/19,2019-09-12,/developer-agreement/local-authority-eng/BOL/06622-19-da
03880/18-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_95526,,2020-12-04,local-authority-eng:BOL,03880/18,2019-08-16,/developer-agreement/local-authority-eng/BOL/03880-18-da
91352/14-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_84811,,2020-12-04,local-authority-eng:BOL,91352/14,2019-10-10,/developer-agreement/local-authority-eng/BOL/91352-14-da
02326/17-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_93966,,2020-12-08,local-authority-eng:BOL,02326/17,2019-09-02,/developer-agreement/local-authority-eng/BOL/02326-17-da
47118/95-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/simpleSearchResults.do?action=firstPage,,2020-12-16,local-authority-eng:BOL,47118/95,1996-03-27,/developer-agreement/local-authority-eng/BOL/47118-95-da
48793/96-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/simpleSearchResults.do?action=firstPage,,2020-12-16,local-authority-eng:BOL,48793/96,1996-08-25,/developer-agreement/local-authority-eng/BOL/48793-96-da
59154/01-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/simpleSearchResults.do?action=firstPage,,2020-12-16,local-authority-eng:BOL,59154/01,2001-11-16,/developer-agreement/local-authority-eng/BOL/59154-01-da
63993/03-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/simpleSearchResults.do?action=firstPage,,2020-12-16,local-authority-eng:BOL,63993/03,2003-07-10,/developer-agreement/local-authority-eng/BOL/63993-03-da
66201/03-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_45188,,2020-12-16,local-authority-eng:BOL,66201/01,2003-12-29,/developer-agreement/local-authority-eng/BOL/66201-03-da
69193/04-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_48181,,2020-12-16,local-authority-eng:BOL,69193/04,2004-11-25,/developer-agreement/local-authority-eng/BOL/69193-04-da
69393/04-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_48381,,2020-12-16,local-authority-eng:BOL,69393/04,2004-12-10,/developer-agreement/local-authority-eng/BOL/69393-04-da
70897/05-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_49904,,2020-12-16,local-authority-eng:BOL,70897/05,2006-02-03,/developer-agreement/local-authority-eng/BOL/70897-05-da
78375/07-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_71841,,2020-12-16,local-authority-eng:BOL,78375/07,2007-12-10,/developer-agreement/local-authority-eng/BOL/78375-07-da
75492/06-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_54504,,2020-12-16,local-authority-eng:BOL,75492/06,2006-12-05,/developer-agreement/local-authority-eng/BOL/75492-06-da
76893/07-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_55909,,2020-12-16,local-authority-eng:BOL,76893/07,2007-07-12,/developer-agreement/local-authority-eng/BOL/76893-07-da
77241/07-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_56257,,2020-12-16,local-authority-eng:BOL,77241/07,2007-07-13,/developer-agreement/local-authority-eng/BOL/77241-07-da
77582/07-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_56599,,2020-12-16,local-authority-eng:BOL,77582/07,2007-08-10,/developer-agreement/local-authority-eng/BOL/77582-07-da
78376/07-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_71842,,2020-12-16,local-authority-eng:BOL,78376/07,2007-11-02,/developer-agreement/local-authority-eng/BOL/78376-07-da
79100/07-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_72566,,2020-12-16,local-authority-eng:BOL,79100/07,2008-02-27,/developer-agreement/local-authority-eng/BOL/79100-07-da
79867/08-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_73334,,2020-12-16,local-authority-eng:BOL,79867/08,2008-05-30,/developer-agreement/local-authority-eng/BOL/79867-08-da
75848/06-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_54860,,2020-12-16,local-authority-eng:BOL,75848/06,2007-01-08,/developer-agreement/local-authority-eng/BOL/75848-06-da
67274/04-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/simpleSearchResults.do?action=firstPage,,2020-12-16,local-authority-eng:BOL,67274/04,2004-06-04,/developer-agreement/local-authority-eng/BOL/67274-04-da
00940/17-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_92567,,2020-12-16,local-authority-eng:BOL,00940/17,2017-09-25,/developer-agreement/local-authority-eng/BOL/00940-17-da
